Quote_Id,Quote_Flag,PAR_SMOTE_RF_IG_15,AGG_SMOTE_RF_IG_15,PAR_SMOTE_RF_IG_21,AGG_SMOTE_RF_IG_21,PAR_EQ_RF_IG_15,AGG_EQ_RF_IG_15,PAR_AGG_RF_IG_21,AGG_EQ_RF_IG_21,PAR_SMOTE_DT_IG_15,AGG_SMOTE_DT_IG_15,PAR_SMOTE_DT_IG_21,AGG_SMOTE_DT_IG_21
11527,1,0,0,1,0,0,0,0,0,0,1,1,1
11528,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,1,1,1,1,0,1,1,1,1,1,1,1,1
11530,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,0,0,0,0,0,0,0,0,0,0,0,0,1
11538,1,1,1,1,1,1,1,1,1,1,1,1,1
11539,0,0,0,0,0,0,0,0,0,0,0,0,1
11541,0,0,0,0,0,0,0,0,0,0,0,0,0
11546,1,1,1,1,0,1,1,1,1,1,1,0,0
11549,1,1,1,1,1,1,1,1,1,1,1,1,1
11550,0,0,0,0,0,0,0,0,0,0,0,0,0
11551,0,0,0,0,0,0,0,0,0,0,0,0,0
11553,0,1,1,1,0,1,1,1,1,1,1,1,0
11556,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,0,0,0,0,0,0,0,0,0,0,0,0,0
11565,1,1,1,0,0,1,0,0,0,1,0,0,0
11567,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,0,0,0,0,0,0,0,0,0,0,0,0,0
11571,1,1,1,1,1,1,1,1,1,1,1,1,1
11572,0,0,0,0,0,0,0,0,0,0,0,0,0
11575,1,0,0,1,1,1,1,1,1,1,0,0,1
11576,1,0,0,1,0,0,0,0,0,1,0,1,1
11578,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,1,1,1,1,1,1,1,1,1,1,1,1,1
11584,1,1,1,1,0,1,1,1,1,0,1,1,1
11587,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,1,1,1,1,0,1,1,1,1,0,1,0,0
11590,1,1,1,1,0,1,1,1,0,0,0,1,1
11592,1,0,0,1,0,0,0,0,1,0,0,1,0
11605,0,0,0,0,0,0,0,0,0,0,0,0,0
11606,1,1,1,1,0,1,1,1,1,1,1,0,0
11607,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,0,0,0,0,0,0,0,0,0,0,0,0,0
11609,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,1,0,0,0,0,0,0,0,0,0,1,0,1
11612,0,0,0,0,0,0,0,0,0,0,0,0,0
11617,0,0,0,0,0,0,0,0,0,0,0,0,0
11618,1,1,1,1,0,1,0,1,0,0,1,0,0
11620,0,0,0,0,0,0,0,0,0,0,0,0,0
11623,1,1,1,1,0,1,1,1,1,1,1,1,1
11624,0,0,0,0,0,0,0,0,0,0,0,0,0
11625,0,0,0,0,0,0,0,0,0,0,0,0,0
11628,0,0,0,0,0,0,0,0,0,0,0,0,0
11629,0,0,0,0,0,0,0,0,0,0,0,0,0
11630,1,1,1,1,1,1,1,1,1,1,1,1,1
11635,0,0,0,0,0,0,0,0,0,0,0,0,0
11636,0,0,0,0,0,0,0,0,0,0,0,0,0
11641,0,0,0,0,0,0,0,0,0,0,0,0,0
11647,1,0,0,1,0,0,0,0,0,1,1,1,1
11648,0,0,0,0,0,0,0,0,0,0,0,0,0
11649,1,0,1,1,1,1,1,1,1,1,1,1,1
11650,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,0,0,0,0,0,0,0,0,0,0,0,0,0
11656,1,1,1,1,1,1,1,1,1,1,1,1,1
11657,1,1,1,1,1,1,1,1,1,1,1,1,1
11658,1,1,1,1,1,1,1,1,1,1,1,1,1
11660,1,1,1,1,0,1,1,1,1,1,1,0,0
11669,0,0,0,0,0,0,0,0,0,0,0,0,0
11670,1,1,1,1,1,1,1,1,1,1,1,1,1
11674,1,1,1,1,1,1,1,1,1,1,1,1,1
11677,1,1,1,1,1,1,1,1,1,1,1,0,1
11678,1,1,1,1,1,1,1,1,1,1,1,1,1
11680,0,0,0,0,0,0,0,0,0,0,0,0,0
11681,1,0,0,1,1,0,0,0,0,0,0,0,0
11683,0,0,0,0,0,0,0,0,0,0,0,0,0
11688,1,0,1,1,0,0,1,1,1,0,0,0,0
11690,0,0,0,0,0,0,0,0,0,0,0,0,0
11694,0,0,0,0,0,0,0,0,0,0,0,0,0
11695,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,0,0,0,0,0,0,0,0,0,0,0,0,0
11699,1,1,1,1,0,1,1,1,1,1,1,1,1
11702,1,1,1,1,0,1,1,1,1,1,1,0,0
11704,0,0,0,0,0,0,0,0,0,0,0,0,0
11706,0,0,0,0,0,0,0,0,0,0,0,0,0
11709,1,1,1,1,1,1,1,1,1,1,1,0,0
11710,0,0,0,0,0,0,0,0,0,0,0,0,0
11711,1,1,1,1,1,1,1,1,1,1,1,1,1
11716,0,0,0,0,0,0,0,0,0,0,0,0,0
11717,0,0,0,0,0,0,0,0,0,0,0,0,0
11718,1,1,1,1,1,1,1,1,1,1,1,1,1
11719,1,1,1,1,0,1,1,1,0,1,1,1,1
11721,0,0,0,0,0,0,0,0,0,0,0,0,0
11722,0,0,0,0,0,0,0,0,0,0,0,0,0
11725,0,0,0,0,0,0,0,0,0,0,0,0,0
11727,1,0,0,1,0,0,0,0,0,0,0,1,0
11730,1,1,0,1,0,0,0,0,1,1,1,0,0
11731,0,0,0,0,0,0,0,0,0,0,0,0,0
11736,1,0,0,1,0,0,0,0,1,1,0,0,0
11738,0,0,0,0,0,0,0,0,0,0,0,0,0
11739,0,0,0,0,0,0,0,0,0,0,0,0,0
11740,0,0,0,0,0,0,0,0,0,0,0,0,0
11746,1,1,1,1,0,1,1,1,1,1,1,0,1
11747,1,1,1,1,0,1,1,1,1,1,1,0,1
11748,1,0,0,0,0,0,0,0,0,0,1,0,1
11750,0,0,0,0,0,0,0,0,0,0,0,0,0
11751,0,0,0,0,0,0,0,0,0,0,0,0,0
11752,1,1,1,1,1,1,1,1,1,1,1,0,0
11757,1,1,1,1,1,1,1,1,1,1,1,1,0
11759,1,1,1,1,1,1,1,1,1,1,1,1,1
11760,1,1,1,1,1,1,1,1,1,1,1,1,1
11761,0,0,0,0,0,0,0,0,0,0,0,0,0
11764,1,1,1,1,1,1,1,1,1,1,1,1,1
11767,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,1,1,1,1,1,1,1,1,1,1,1,1,0
11771,0,0,0,0,0,0,0,0,0,0,0,0,0
11774,0,0,0,0,0,0,0,0,0,0,0,0,0
11777,0,1,1,1,0,1,1,1,1,1,1,0,0
11779,0,0,0,0,0,0,0,0,0,0,0,0,0
11785,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,0,0,0,0,0,0,0,0,0,0,0,0,0
11790,0,0,0,0,0,0,0,0,0,0,0,0,0
11791,0,0,0,0,0,0,0,0,0,0,0,0,0
11792,0,0,0,0,0,0,0,0,0,0,0,0,0
11794,1,1,1,1,0,1,1,1,1,1,1,0,0
11795,0,0,0,0,0,0,0,0,0,0,0,0,0
11796,0,0,0,0,0,0,0,0,0,0,0,0,0
11798,1,0,0,1,0,1,0,1,0,0,0,0,0
11800,0,0,0,0,0,0,0,0,0,0,0,0,0
11801,0,0,0,0,0,0,0,0,0,0,0,0,0
11804,0,0,0,0,0,0,0,0,0,0,0,0,0
11805,1,1,1,1,1,1,1,1,1,1,1,1,1
11811,0,0,0,0,0,0,0,0,0,0,0,0,0
11812,1,0,0,1,1,0,0,0,1,0,0,1,1
11813,0,0,0,0,0,0,0,0,0,0,0,0,0
11815,0,0,0,0,0,0,0,0,0,0,0,0,0
11818,0,0,0,0,0,0,0,0,0,0,0,0,0
11822,1,0,0,1,0,1,1,1,1,1,1,0,0
11823,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,0,0,0,0,0,0,0,0,0,0,0,0,0
11825,0,0,0,0,0,0,0,0,0,0,0,0,0
11827,0,0,0,0,0,0,0,0,0,0,0,0,0
11829,0,0,0,0,0,0,0,0,0,0,0,0,0
11835,1,1,1,1,1,1,1,1,1,1,1,1,1
11836,0,0,0,0,0,0,0,0,0,0,0,0,0
11838,0,0,0,0,0,0,0,0,0,0,0,0,0
11840,1,0,0,1,0,0,0,1,0,0,0,0,0
11844,1,1,1,1,0,1,0,1,0,1,1,0,0
11846,1,1,1,1,1,1,1,1,1,1,1,1,1
11847,0,0,0,0,0,0,0,0,0,0,0,0,0
11849,0,0,0,0,0,0,0,0,0,0,0,0,0
11851,0,0,0,0,0,0,0,1,1,0,0,0,0
11854,0,0,0,0,0,0,0,0,0,0,0,0,0
11855,1,1,1,1,1,1,1,1,1,1,1,1,1
11856,0,0,0,0,0,0,0,0,0,0,0,0,0
11858,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,0,0,0,0,0,0,0,0,0,0,0,0,0
11865,0,0,0,0,0,0,0,0,0,0,0,0,0
11867,0,0,0,0,0,0,0,0,0,1,1,0,0
11871,0,0,0,0,0,0,0,0,0,0,0,0,0
11874,0,0,0,0,0,0,0,0,0,0,0,0,0
11877,0,1,1,0,0,1,1,1,1,1,1,1,0
11878,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,0,0,0,0,0,0,0,0,0,1,1,0,0
11880,0,0,0,0,0,0,0,0,0,0,0,0,0
11882,0,0,0,0,0,0,0,0,0,0,0,0,0
11885,1,1,1,1,1,1,1,1,1,1,1,1,1
11886,0,0,0,0,0,0,0,0,0,0,0,0,0
11892,1,1,1,1,0,1,1,1,1,1,1,0,0
11894,1,1,1,1,1,1,1,1,1,1,1,1,1
11895,1,1,1,1,1,1,1,1,1,1,0,0,0
11897,0,0,0,0,0,0,0,0,0,0,0,0,0
11898,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,0,0,0,0,0,0,0,0,0,0,0,0,0
11901,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,1,1,1,1,0,1,1,0,1,0,1,1,1
11903,0,0,0,0,0,0,0,0,0,0,0,0,0
11904,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,0,0,0,0,0,0,0,0,0,0,0,0,0
11911,1,1,1,1,1,1,1,1,1,1,1,0,1
11913,0,0,0,0,0,0,0,0,0,0,0,0,0
11917,0,0,0,1,0,0,0,1,0,0,0,0,0
11918,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,0,0,0,0,0,0,0,0,0,0,0,0,0
11920,0,0,0,0,0,0,0,0,0,0,0,0,0
11922,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,1,0,0,1,0,0,0,0,1,1,0,0,0
11924,1,1,1,1,1,1,1,1,1,1,1,1,1
11925,0,0,0,0,0,0,0,0,0,0,0,0,0
11927,1,1,1,1,1,1,1,1,1,1,1,1,1
11931,0,1,1,1,0,1,1,1,1,1,1,0,0
11933,1,1,1,1,0,1,1,1,1,1,1,0,0
11938,0,0,0,0,0,0,0,0,0,0,0,0,0
11940,0,0,0,0,0,0,0,0,0,0,0,0,0
11941,1,1,1,1,1,1,1,1,1,1,1,0,1
11944,0,0,0,0,0,0,0,0,0,0,0,0,0
11945,0,0,0,0,0,0,0,0,0,0,0,0,0
11946,0,0,0,0,0,0,0,0,0,0,0,0,0
11948,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,0,0,0,0,0,0,0,0,0,0,0,0,0
11954,0,0,0,0,0,0,0,0,0,0,0,0,0
11955,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,1,0,0,0,0,0,0,0,0,0,0,0,0
11961,0,0,0,0,0,0,0,0,0,0,0,0,0
11971,0,0,0,0,0,0,0,0,0,0,0,0,0
11975,0,0,0,0,0,0,0,0,0,0,0,0,0
11980,0,0,0,0,0,0,0,0,0,0,0,0,0
11983,0,0,0,0,0,0,0,0,0,0,0,0,0
11988,0,0,0,0,0,0,0,0,0,1,0,0,0
11994,1,1,1,1,1,1,1,1,1,1,1,1,1
11995,0,0,0,0,0,0,0,0,0,0,0,0,0
11996,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,0,0,0,0,0,0,0,0,0,0,0,0,0
12003,1,1,1,1,1,1,1,1,1,1,1,1,1
12004,1,1,1,1,1,1,1,1,1,1,1,1,1
12006,0,0,0,0,0,0,0,1,0,1,0,0,0
12009,0,0,0,0,0,0,0,0,0,0,0,0,0
12010,1,1,1,1,1,1,1,1,1,1,1,1,1
12012,0,0,0,0,0,0,0,0,0,0,0,0,0
12013,0,0,0,0,0,0,0,0,0,0,0,0,0
12015,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,1,0,0,0,0,0,0,0,0,0,1,0,1
12019,1,1,1,1,1,1,1,1,1,0,0,1,1
12021,1,1,1,1,0,1,1,1,1,1,1,1,1
12023,1,1,1,1,0,1,1,1,1,1,0,0,0
12025,1,0,0,1,0,0,0,0,1,0,0,0,0
12026,0,0,0,0,0,0,0,0,0,0,0,0,0
12028,1,1,1,1,1,1,1,1,1,1,1,1,1
12032,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,0,0,0,0,0,0,0,0,0,0,0,0,0
12036,1,1,0,1,0,1,1,1,1,0,1,1,1
12037,0,0,0,0,0,0,0,0,0,0,0,0,0
12041,1,1,1,1,1,1,1,1,1,1,1,1,1
12043,0,0,0,0,0,0,0,0,0,0,0,0,0
12044,1,0,0,1,0,0,0,0,0,0,0,0,0
12045,0,0,0,0,0,0,0,0,0,0,0,0,0
12048,1,1,1,1,1,1,1,1,1,1,1,1,1
12050,0,0,0,0,0,0,0,0,0,0,0,0,0
12054,1,0,0,1,1,1,0,0,0,1,0,0,1
12057,0,0,0,0,0,0,0,0,0,0,0,0,0
12059,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,1,0,0,1,0,0,0,0,0,0,0,0,0
12070,1,1,1,1,1,1,1,1,1,1,0,1,1
12072,1,1,1,1,0,1,1,1,1,1,1,1,1
12073,0,0,0,0,0,0,0,0,0,0,0,0,0
12080,1,1,1,1,1,1,1,1,1,1,1,1,1
12084,1,1,1,1,0,1,1,0,0,1,0,0,1
12089,1,0,0,1,0,0,1,0,0,0,0,0,0
12091,0,0,0,0,0,0,0,0,0,0,0,0,0
12092,0,0,0,0,0,0,0,0,0,0,0,0,0
12093,1,1,1,1,1,1,1,1,1,1,1,1,1
12094,1,1,1,1,1,1,1,1,1,1,1,1,1
12106,0,0,0,0,0,0,0,0,0,0,0,0,0
12108,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,0,0,0,0,0,0,0,0,0,0,0,0,0
12111,0,0,0,0,0,0,0,0,0,0,0,0,0
12114,0,0,0,0,0,0,0,1,1,0,0,1,0
12115,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,1,1,0,1,0,1,0,0,0,0,1,0,0
12120,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,1,1,1,1,1,1,1,1,1,1,1,1,1
12126,1,0,0,0,1,0,0,0,0,0,0,0,0
12127,1,1,1,1,0,1,1,1,0,1,1,0,0
12135,1,0,0,1,0,0,1,1,0,0,0,0,1
12141,1,1,1,1,1,1,1,1,1,1,1,1,1
12145,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,1,1,1,1,1,1,1,1,1,1,1,1,1
12152,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,1,1,1,1,1,1,1,1,1,1,1,1,0
12157,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,1,1,1,1,1,1,1,1,1,1,1,1,1
12161,0,0,0,0,0,0,0,0,0,0,0,0,0
12162,0,0,0,0,0,0,0,0,0,0,0,0,0
12164,1,1,1,1,1,1,1,1,1,1,1,1,1
12167,1,1,1,1,0,1,1,1,1,1,1,0,0
12170,1,1,1,1,1,1,1,1,1,1,1,1,1
12171,1,1,1,1,1,1,1,1,1,1,1,0,1
12172,1,1,1,1,1,1,1,1,1,1,1,1,1
12173,0,0,0,0,0,0,0,1,1,1,0,0,0
12178,0,0,0,0,0,0,0,0,0,0,0,0,0
12182,1,1,1,1,1,1,1,1,1,1,1,1,1
12184,1,1,1,1,1,1,1,1,1,1,1,1,1
12188,0,0,0,0,0,0,0,0,0,0,0,0,0
12194,0,0,0,0,0,0,0,0,0,0,0,1,0
12196,1,1,1,1,1,1,1,1,1,1,1,1,1
12198,0,0,0,0,0,0,0,0,0,0,0,0,0
12203,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,1,0,0,1,0,0,1,1,0,1,0,0,0
12207,0,0,0,0,0,0,0,1,1,1,1,0,0
12208,1,0,0,1,0,0,0,0,0,0,0,0,0
12209,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,0,0,0,0,0,0,0,0,0,0,0,0,0
12217,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,1,1,1,1,1,1,1,1,1,1,1,1,1
12220,0,0,0,0,0,0,0,0,0,0,0,0,0
12223,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,1,1,1,1,1,1,1,1,1,1,1,1,1
12232,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,0,0,0,0,0,0,0,0,0,0,0,0,0
12234,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,1,1,1,1,1,1,1,1,1,1,1,1,1
12237,0,0,0,0,0,0,0,0,0,0,0,0,0
12238,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,0,0,0,0,0,0,0,0,0,0,0,0,0
12246,0,0,0,0,0,0,0,0,0,0,0,0,0
12252,0,0,0,0,0,0,0,0,0,0,1,0,0
12253,0,0,0,0,0,0,0,0,0,0,0,0,0
12254,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,1,1,1,1,0,0,1,1,1,1,0,0,1
12262,0,0,0,0,0,0,0,0,0,0,0,0,0
12265,1,1,1,1,0,1,1,1,0,1,1,0,1
12266,1,1,1,1,1,1,1,1,1,1,1,0,1
12267,0,0,0,0,0,0,0,0,0,0,0,0,0
12270,1,1,1,1,1,1,1,1,1,0,0,1,1
12271,1,0,0,1,0,0,0,0,0,0,0,0,0
12272,1,1,1,1,1,1,1,1,1,1,1,1,1
12280,0,1,1,1,0,1,1,0,0,1,1,0,0
12281,0,0,0,0,0,0,0,0,0,0,0,0,0
12283,1,1,1,1,1,1,1,1,1,1,1,1,1
12287,1,1,1,1,1,1,1,1,1,1,1,0,1
12290,1,1,1,1,1,1,1,1,1,1,1,0,1
12291,0,0,0,0,0,0,0,0,0,0,0,0,0
12294,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,1,1,1,1,1,1,1,1,1,1,1,1,1
12296,0,0,0,0,0,0,0,0,0,0,0,0,0
12299,1,0,0,1,0,0,0,0,1,0,1,1,1
12306,0,0,0,0,0,0,0,0,0,0,0,0,0
12307,0,0,0,0,0,0,0,1,1,0,0,0,0
12309,0,0,0,0,0,0,0,0,0,0,0,0,0
12310,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,1,1,1,1,1,1,1,1,1,1,1,0,1
12315,1,1,1,1,0,1,1,1,1,0,1,0,0
12319,1,1,1,1,1,1,1,1,1,0,0,1,1
12321,0,0,0,0,0,0,0,0,0,0,0,0,0
12322,0,0,0,0,0,0,0,0,0,0,0,0,0
12323,0,0,0,0,0,0,0,0,0,0,0,0,0
12335,0,0,0,0,0,0,0,0,0,0,0,0,0
12337,0,0,0,0,0,0,0,0,0,0,0,0,0
12338,0,0,1,0,0,0,0,0,1,1,0,1,0
12342,0,0,0,0,0,0,0,0,0,0,0,0,0
12347,1,1,1,1,1,1,1,1,1,1,1,1,1
12349,0,0,0,0,0,0,0,0,0,0,0,0,0
12351,0,0,0,0,0,0,0,0,0,0,0,0,0
12352,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,0,0,0,0,0,0,0,0,0,0,0,0,0
12357,1,1,1,1,1,1,1,1,1,1,1,1,1
12362,0,0,0,0,0,0,0,0,0,0,0,0,0
12363,0,0,0,0,0,0,0,0,0,0,0,0,0
12369,1,0,0,1,0,0,0,0,0,1,1,0,1
12370,0,0,0,0,0,0,0,0,0,0,0,0,0
12374,0,0,0,0,0,0,0,0,0,0,0,0,0
12379,0,0,0,0,0,0,0,0,0,0,0,0,0
12382,0,0,0,0,0,0,0,0,0,0,0,0,0
12385,1,1,1,1,1,1,1,1,1,1,1,0,1
12387,0,0,0,0,0,0,0,0,0,0,0,0,0
12389,1,1,1,1,1,1,1,1,1,1,1,1,1
12393,0,0,0,0,0,0,0,0,0,0,0,0,0
12396,0,0,0,0,0,0,0,0,0,0,0,0,0
12397,0,0,0,0,0,0,0,0,0,0,0,0,0
12398,0,0,0,0,0,0,0,0,0,0,0,0,0
12401,0,0,0,0,0,0,0,0,0,0,0,0,0
12402,1,1,1,1,0,1,1,1,1,0,1,0,1
12403,1,1,1,1,0,1,1,1,1,1,1,1,1
12404,1,0,0,1,0,0,0,0,1,1,1,0,0
12407,0,0,0,0,0,0,0,0,0,0,0,0,0
12409,0,0,0,0,0,0,0,0,0,0,0,0,0
12412,1,1,1,1,1,1,1,1,1,1,1,1,1
12417,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,0,0,0,0,0,0,0,0,0,0,0,0,0
12420,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,1,1,1,1,1,1,1,1,1,1,1,1,1
12422,0,0,0,0,0,0,0,0,0,0,0,0,0
12425,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,0,0,0,0,0,0,0,0,0,0,0,0,0
12429,1,0,0,1,0,0,1,0,1,0,0,0,0
12430,1,1,1,1,1,1,1,1,1,1,1,1,1
12435,1,1,1,1,0,1,1,1,1,1,1,1,1
12437,1,1,1,1,1,1,1,1,1,1,1,1,1
12438,0,0,0,0,0,0,0,0,0,0,0,0,0
12445,1,1,1,1,1,1,1,1,1,1,1,1,1
12446,0,0,0,0,0,0,0,0,0,0,0,0,0
12457,0,0,0,0,0,0,0,0,0,0,0,0,0
12459,0,0,0,0,0,0,0,0,0,0,0,0,0
12467,0,0,0,0,0,0,0,0,0,0,0,0,0
12468,1,1,1,1,1,1,1,1,1,1,1,1,0
12473,1,1,1,1,1,1,1,1,1,1,1,1,1
12474,0,0,0,0,0,0,0,0,0,0,0,0,0
12478,0,0,0,0,0,0,0,0,0,0,0,0,0
12479,1,1,1,1,1,1,1,1,1,1,1,1,1
12485,0,0,0,0,0,0,0,0,0,0,0,0,0
12487,0,0,0,0,0,0,0,0,0,0,0,0,0
12489,1,0,0,0,0,0,0,0,0,0,0,0,0
12494,1,1,1,1,0,1,1,1,1,1,1,0,0
12496,1,1,1,1,1,1,1,1,1,1,1,0,1
12497,1,1,1,1,0,1,1,1,1,1,1,1,1
12499,1,1,1,1,0,1,1,1,1,1,1,1,0
12502,1,1,1,1,0,1,1,1,1,1,1,0,0
12503,0,0,0,0,0,0,0,0,0,0,0,0,0
12506,0,0,0,0,0,0,0,0,0,0,0,0,0
12513,1,0,0,0,0,0,0,0,0,0,0,0,0
12516,1,1,1,1,1,1,1,1,1,1,1,1,1
12517,0,0,0,0,0,0,0,0,0,0,0,0,0
12518,0,0,0,0,0,0,0,0,0,0,0,0,0
12519,0,0,0,0,0,0,0,0,0,0,0,0,0
12521,1,1,1,1,0,1,1,1,0,1,1,0,0
12522,1,1,1,1,0,1,1,1,0,1,0,0,1
12525,0,0,0,0,0,0,0,0,0,0,0,0,0
12528,1,1,1,1,0,1,1,1,1,1,1,0,0
12529,1,1,1,1,1,1,1,1,1,1,1,1,1
12533,1,1,1,1,1,1,1,1,1,1,1,1,1
12534,0,0,0,0,0,0,0,0,0,0,0,0,0
12537,0,1,1,1,0,1,1,1,1,1,1,0,1
12538,1,1,1,1,0,1,1,1,0,1,1,0,0
12539,0,0,0,0,0,0,0,0,0,0,0,0,0
12540,1,1,1,1,1,1,1,1,1,1,1,1,1
12541,0,0,0,0,0,0,0,0,0,0,0,0,0
12542,1,1,1,1,1,1,1,1,1,1,1,0,0
12545,0,0,0,0,0,0,0,0,0,0,0,0,0
12549,0,1,1,1,0,1,1,1,1,1,1,0,0
12550,0,0,0,0,0,0,0,0,0,0,0,0,0
12559,1,1,1,1,0,1,1,1,1,1,1,1,1
12561,0,0,0,0,0,0,0,0,0,0,0,0,0
12566,1,1,1,1,1,1,1,1,1,1,1,0,1
12570,0,0,0,0,0,0,0,0,0,0,0,0,0
12575,1,0,0,0,0,0,0,0,0,1,0,0,1
12576,0,0,0,0,0,0,0,0,0,0,1,0,0
12577,0,0,0,0,0,0,0,0,0,0,0,0,0
12579,1,1,1,1,1,1,1,1,1,1,1,0,1
12580,1,1,1,1,1,1,1,1,1,1,1,1,1
12582,0,0,0,0,0,0,0,0,0,0,0,0,0
12583,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,1,1,1,1,1,1,1,1,1,1,1,1,1
12589,0,0,0,0,0,0,0,0,0,0,0,1,1
12591,1,1,0,1,0,1,1,0,0,1,0,0,0
12594,0,0,0,0,0,0,0,0,0,0,0,0,0
12596,1,0,0,1,0,0,0,1,0,1,0,0,1
12598,1,1,1,1,0,1,1,1,1,1,1,0,0
12599,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,0,0,0,0,0,0,0,0,0,0,0,0,0
12603,0,0,0,0,0,0,0,0,0,0,0,0,0
12607,1,1,1,1,1,1,1,1,1,1,1,1,1
12610,0,0,0,0,0,0,0,0,0,0,0,0,0
12615,0,0,0,0,0,0,0,0,0,0,0,0,0
12617,1,1,1,1,1,1,1,1,1,1,1,1,1
12618,1,1,1,1,1,1,1,1,1,1,1,1,1
12620,1,0,0,1,0,1,1,0,1,1,1,1,0
12621,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,1,1,1,1,0,1,1,1,1,1,1,0,1
12624,0,0,0,0,0,0,0,0,0,0,0,0,0
12628,0,0,0,0,0,0,0,0,0,0,0,0,0
12629,0,0,0,0,0,0,0,0,0,0,0,0,0
12630,1,1,1,1,1,1,1,1,1,1,1,1,1
12631,0,0,0,0,0,0,0,0,0,0,0,0,0
12634,1,1,1,1,1,1,1,1,1,0,0,1,1
12639,1,0,0,0,0,0,0,0,0,1,0,0,0
12640,1,0,0,1,1,0,0,0,0,1,0,0,0
12641,1,1,1,1,1,1,1,1,1,1,1,1,1
12642,1,0,0,0,0,0,0,1,0,0,0,0,0
12643,0,0,0,0,0,0,0,0,0,0,0,0,0
12646,1,1,1,1,0,1,1,1,1,1,0,0,0
12649,0,0,0,0,0,0,0,0,0,0,0,0,0
12650,0,0,0,0,0,0,0,0,0,0,0,0,0
12654,0,0,0,0,0,0,0,0,0,0,0,0,0
12659,0,0,0,0,0,0,0,0,0,0,0,0,0
12660,0,0,0,0,0,0,0,0,0,0,0,0,0
12663,1,1,1,1,1,1,1,1,1,1,1,1,1
12665,0,0,0,0,0,0,0,0,0,0,0,0,0
12666,0,0,0,0,0,0,0,0,0,0,0,0,0
12669,0,0,0,0,0,0,0,0,0,0,0,0,0
12673,0,0,0,0,0,0,0,1,0,0,0,0,0
12674,1,0,0,1,1,0,0,0,0,1,1,0,1
12676,0,0,0,0,0,0,0,0,0,0,0,0,0
12677,0,0,0,0,0,0,0,0,0,0,0,0,0
12680,0,0,0,0,0,0,0,0,0,0,0,0,0
12683,0,0,0,0,0,0,0,0,0,0,0,0,0
12685,0,0,0,0,0,0,0,0,0,0,0,0,0
12688,0,0,0,0,0,0,0,0,0,0,0,0,0
